ID;TITLE;SENTIMENT;CATEGORY_DATA;len;CATEGORY_DATA_filtred
1611458;Canaan exec says opportunity outweighs crisis as Bitcoin miners struggle with shrinking profits;POSITIVE;['BTC', 'MARKET', 'ASIA', 'MINING', 'REGULATION'];5;MARKET:BTC:REGULATION
15139952;Concerns about ApeCoin intensify as investors explore DigiToads and Monero;NEUTRAL;['BUSINESS', 'SPONSORED', 'XMR'];3;BUSINESS:SPONSORED
14011901;Chancer token prediction amid a craze for blockchain and P2P betting markets;POSITIVE;['BLOCKCHAIN', 'ICO', 'MARKET', 'BUSINESS', 'TECHNOLOGY'];5;MARKET:BUSINESS:BLOCKCHAIN
15647142;Payments Giant Western Union Collaborates With $75,000,000,000 Bank on a US CBDC Pilot Study;POSITIVE;['FIAT', 'TRADING'];2;TRADING:FIAT
11176632;Understanding Ripple and XRP;NEUTRAL;['XRP', 'MARKET'];2;MARKET:XRP
14277222;Interview: DeFi & staking – Spool DAO;NEGATIVE;['ALTCOIN', 'ETH', 'ICO', 'TRADING'];4;TRADING:ICO:ETH
13687478;SEC founder is warning users to get out of crypto platforms – Here is why;NEGATIVE;['REGULATION', 'TRADING'];2;TRADING:REGULATION
49122;XinFin’s Double Triumph With XDCNFT and XDC;POSITIVE;['ICO', 'TECHNOLOGY', 'BLOCKCHAIN'];3;BLOCKCHAIN:ICO:TECHNOLOGY
2722179;Ethereum Still Doesn’t Match Bitcoin Despite the Merge – Tether and Bitfinex CTO;NEGATIVE;['ETH', 'BTC', 'EXCHANGE', 'USDT'];4;BTC:EXCHANGE:ETH
12351259;DigiToads exceeds presale expectations and could join top 50 crypto along with Polygon & Aave;POSITIVE;['AAVE', 'MATIC', 'BUSINESS', 'TRADING'];4;TRADING:BUSINESS
12323723;Flare integrates its API Portal on Google Cloud Marketplace;POSITIVE;['BLOCKCHAIN'];1;BLOCKCHAIN
34335;Quik.com releases dot metaverse domain names with one time mint fees;POSITIVE;['BTC', 'BLOCKCHAIN', 'DOT', 'TECHNOLOGY'];4;BTC:BLOCKCHAIN:TECHNOLOGY
8978140;CoinShares Report Reveals Investors’ Preference for Bitcoin;POSITIVE;['BTC', 'BUSINESS', 'MARKET'];3;MARKET:BTC:BUSINESS
10557617;Charles Hoskinson Displeased By Misleading Comments On Cardano’s Governance;NEGATIVE;['ADA', 'TRADING', 'ALTCOIN'];3;TRADING:ALTCOIN:ADA
8262188;South Korea Orders Arrest of Bithumb Chairman and Two Other Execs;NEGATIVE;['ASIA', 'EXCHANGE'];2;EXCHANGE:ASIA
13586280;Is It Right Time To Buy Cardano (ADA) During Dip;NEUTRAL;['ADA', 'MARKET'];2;MARKET:ADA
3298191;Cardano Founder Takes Jab at Terra’s Do Kwon: Details;NEUTRAL;['LUNA', 'ADA'];2;ADA
3853676;Crypto ecosystem becomes more developed thus less decentralized: Morgan Stanley;NEGATIVE;['BLOCKCHAIN', 'TECHNOLOGY'];2;BLOCKCHAIN:TECHNOLOGY
14998618;Amidst Dogecoin and Floki’s Price Volatility, DigiToads Emerges as the Preferred Meme Coin;NEGATIVE;['DOGE', 'ICO', 'SPONSORED', 'TRADING'];4;TRADING:ICO:SPONSORED
10662569;Top 3 Collectibles & NFTs Tokens Below $100K Market Cap To Watch In March 2023;NEUTRAL;['MARKET', 'ICO', 'SPONSORED', 'TRADING'];4;TRADING:MARKET:ICO
44488;Germany Won't Tax Bitcoin, Ethereum Sold After One Year of Possession;POSITIVE;['REGULATION', 'BTC', 'ETH'];3;BTC:REGULATION:ETH
7205822;Cryptoquant Data Shows Sharp Decline on Gemini Exchange Activity;NEGATIVE;['EXCHANGE', 'BTC', 'MARKET'];3;MARKET:BTC:EXCHANGE
13081928;GRC Introduces HashRaQ® MAX to Enhance the Performance, Profitability, and Sustainability of Crypto Mining Operations;POSITIVE;['MINING'];1;MINING
27040;Ethereum (ETH), Polkadot (DOT), and Chainlink (LINK) Price To Hit This Bottom Level In Coming Days;NEGATIVE;['ETH', 'DOT', 'LINK', 'TRADING', 'ALTCOIN'];5;TRADING:ETH:ALTCOIN
10424139;UK May Shut Down Crypto ATMs Soon As Regulators Launch Investigation to Tackle Illicit Activity in London;NEGATIVE;['BTC', 'ETH'];2;BTC:ETH
4702312;Crypto Community Predicts Litecoin ($LTC) Price Will Drop by Year-End, Despite Recent Surge;NEGATIVE;['LTC', 'TRADING', 'ALTCOIN', 'BTC', 'FIAT'];5;TRADING:BTC:ALTCOIN
11682237;Bitcoin Surges Back Above $30K Following Positive CPI Data;POSITIVE;['BTC', 'BUSINESS'];2;BTC:BUSINESS
1967697;Cardano (ADA) Set To Outperform Bitcoin (BTC) As Traders Look To Hedge Against Ethereum Merge: Coin Bureau;POSITIVE;['ADA', 'BTC', 'ETH', 'ALTCOIN'];4;BTC:ETH:ALTCOIN
10498007;UK FCA Continues Crackdown on Illegally Operating Crypto ATMs;NEGATIVE;['ALTCOIN', 'BTC'];2;BTC:ALTCOIN
12076204;DAOs Could Get Official Standing Under Proposed California Law;POSITIVE;['BUSINESS', 'REGULATION'];2;BUSINESS:REGULATION
13572029;Ripple price analysis: XRP back above $0.70 support and queues ascent up to $0.86;POSITIVE;['TRADING', 'XRP', 'MARKET'];3;TRADING:MARKET:XRP
52778;Syscoin and Ankr Form a Strategic Partnership to Build Infrastructure;NEUTRAL;['MARKET', 'BLOCKCHAIN'];2;MARKET:BLOCKCHAIN
6007823;Macro Guru Raoul Pal Says One Catalyst Could Open Institutional Floodgates and Set Off Crypto Fireworks;POSITIVE;['TRADING'];1;TRADING
14366012;Kraken ordered to turn over customer information to the IRS;NEGATIVE;['BUSINESS', 'EXCHANGE', 'REGULATION'];3;BUSINESS:EXCHANGE:REGULATION
11973596;Crypto Markets Brace for Bitcoin (BTC) and Ethereum (ETH) Options Expiry;NEUTRAL;['BTC', 'ETH', 'MARKET'];3;MARKET:BTC:ETH
1751765;Zonda Receives Official License from OAM to Operate in Italy;POSITIVE;['EXCHANGE', 'SPONSORED'];2;EXCHANGE:SPONSORED
54077;Cardano price analysis: ADA breaks consolidation, drops to $0.83;NEUTRAL;['TRADING', 'ADA', 'MARKET'];3;TRADING:MARKET:ADA
12343262;Clawback action initiated by FTX to recover $1.6 billion from Genesis;NEGATIVE;['EXCHANGE', 'TRADING'];2;TRADING:EXCHANGE
12481837;Core Scientific rejects Celsius’ $4.7 million claims;NEGATIVE;['BTC', 'MINING', 'REGULATION'];3;BTC:REGULATION:MINING
15395733;German regulator raised concerns about Binance CEO prior to license application withdrawal: Report;NEGATIVE;['EXCHANGE', 'ICO', 'REGULATION'];3;EXCHANGE:REGULATION:ICO
5127019;Can BudBlockz Unseat Big Crypto Players Like the Sandbox and Decentraland?;NEUTRAL;['MANA', 'SAND', 'BUSINESS', 'MARKET', 'SPONSORED'];5;MARKET:BUSINESS:SPONSORED
11299358;XRP Price Prediction 2023, 2024, and 2030: Here’s What Analyst Predicts;POSITIVE;['XRP', 'TRADING', 'ALTCOIN', 'BLOCKCHAIN'];4;TRADING:BLOCKCHAIN:ALTCOIN
1692;LYO Credit (LYO) Is Now Available for Trading on LBank Exchange;NEUTRAL;['EXCHANGE', 'TRADING', 'SPONSORED'];3;TRADING:EXCHANGE:SPONSORED
5566250;Former FTX CEO Is Charged For Defrauding Investors;NEGATIVE;['BUSINESS', 'EXCHANGE', 'REGULATION', 'TRADING'];4;TRADING:BUSINESS:EXCHANGE
15885318;Y00ts unexpectedly migrates to Ethereum;POSITIVE;['ETH', 'BLOCKCHAIN', 'MATIC', 'SOL', 'TECHNOLOGY'];5;BLOCKCHAIN:ETH:TECHNOLOGY
13498056;Ripple’s XRP Price Prediction in 2022 Based on a Crypto Analyst Report;NEUTRAL;['XRP', 'REGULATION', 'TRADING'];3;TRADING:REGULATION:XRP
6454273;Analyst Nicholas Merten Says Binance Coin (BNB) Primed To ‘Fall off a Cliff’, Warns of 2008-Style Macro Collapse;NEGATIVE;['EXCHANGE', 'ALTCOIN'];2;EXCHANGE:ALTCOIN
9351376;“We Are About To See A Civil War,” Says Ben Armstrong;NEGATIVE;['EXCHANGE', 'REGULATION', 'ICO', 'TRADING'];4;TRADING:EXCHANGE:REGULATION
433;Secret Network Technical Analysis: Rallies 18% Above $1.20;POSITIVE;['TRADING', 'MARKET', 'ICO'];3;TRADING:MARKET:ICO
3850969;"GBR launches ICO; Gears Up To Be Crypto Payment Gateway for Real Estate";POSITIVE;['ICO', 'BUSINESS', 'SPONSORED'];3;BUSINESS:ICO:SPONSORED
11846493;Investors Flock to TMS Network (TMSN) Over Stacks (STX) and Fantom (FTM) Amid Increasing Crypto Scams Across India;NEGATIVE;['FTM', 'BUSINESS', 'ICO', 'SPONSORED'];4;BUSINESS:ICO:SPONSORED
35541;Nate Chastain Indicted for NFT Insider Trading Scheme;NEGATIVE;['TRADING'];1;TRADING
10779539;Poolz Security Incident Prompts Rapid Response and Platform Restructuring;NEGATIVE;['ICO', 'SPONSORED'];2;ICO:SPONSORED
7079685;Web3.0 infrastructure GreenPower Network’s debut at CES 2023;NEUTRAL;['SPONSORED', 'BUSINESS', 'MARKET'];3;MARKET:BUSINESS:SPONSORED
15489426;Celo Proposal to Migrate to Ethereum Layer 2 Passes;POSITIVE;['ETH', 'TECHNOLOGY'];2;ETH:TECHNOLOGY
13708819;DOGE May Drop Back Below $0.05786 in the Next 24-48 Hours;NEGATIVE;['DOGE', 'MARKET', 'TRADING'];3;TRADING:MARKET:DOGE
971620;Charles Hoskinson Responds to Critics Who Claim “Cardano Is Religion Without Tech”;NEUTRAL;['ADA', 'MARKET'];2;MARKET:ADA
13559006;Bitcoin’s Market Value Will Surpass $100 Trillion, Says MicroStrategy’s CEO;POSITIVE;['BTC', 'MARKET', 'BUSINESS'];3;MARKET:BTC:BUSINESS
14278211;Cardano (ADA) Price to Crash 50%, Suggests Benjamin Cowen;NEGATIVE;['ADA', 'TRADING'];2;TRADING:ADA
10982129;Algorand CEO confirms Coinbase’s discontinuation of ALGO staking rewards for retail customers;NEGATIVE;['ALGO', 'BLOCKCHAIN', 'ETH', 'ICO'];4;BLOCKCHAIN:ICO:ETH
12134671;Over 1 Trillion Shiba Inu (SHIB) Dumped in Turbulent Crypto Market;NEGATIVE;['SHIB', 'MARKET'];2;MARKET:SHIB
1981199;Sneaky fake Google Translate app installs crypto miner on 112,000 PCs;NEGATIVE;['XMR', 'TECHNOLOGY'];2;TECHNOLOGY
32444;ETH Layer-2 Solution Optimism Loses 20M Tokens in Latest Exploit;NEGATIVE;['ICO', 'ETH', 'BLOCKCHAIN', 'MARKET', 'MKR'];5;MARKET:BLOCKCHAIN:ICO
12910263;FLUUS trading goes live on MEXC Global: ushering in a new era for web3 trading;POSITIVE;['TRADING'];1;TRADING
13100129;Emerging Cryptocurrency Sparklo (SPRK) Poses Potential Threat To Tezos and KuCoin Token;NEGATIVE;['ICO', 'BLOCKCHAIN', 'SPONSORED', 'TECHNOLOGY', 'XTZ'];5;BLOCKCHAIN:ICO:SPONSORED
11788648;Liquid Staking Protocols See Increase in Monthly ETH Deposits Despite Withdrawals Post-Shapella Hard Fork;POSITIVE;['BLOCKCHAIN', 'ETH', 'EXCHANGE'];3;EXCHANGE:BLOCKCHAIN:ETH
10341256;XRP Price Holds Strong at $0.35 Support Level! Experts Predict Bullish Ascending Pattern on the Horizon;POSITIVE;['TRADING', 'XRP', 'FIAT', 'MARKET', 'ALTCOIN'];5;TRADING:MARKET:ALTCOIN
7603022;Report: Nigeria Debt Management Office’s $48.8 Billion Debt Contravenes the Law Says Expert;NEGATIVE;['REGULATION', 'FIAT', 'MARKET'];3;MARKET:REGULATION:FIAT
37886;Terra 2.0 proposal gets the crypto community’s nod of approval but that’s not all;NEUTRAL;['LUNA', 'ALTCOIN', 'BUSINESS'];3;BUSINESS:ALTCOIN
15291082;Ripple vs. SEC — Respite for a Beleaguered Industry;POSITIVE;['REGULATION', 'XRP', 'EXCHANGE'];3;EXCHANGE:REGULATION:XRP
14658808;Mathew McDermott: Blockchain Is an Unrivaled Technology;POSITIVE;['BLOCKCHAIN', 'TECHNOLOGY', 'BTC'];3;BTC:BLOCKCHAIN:TECHNOLOGY
12381283;Crypto Miners Pay Kazakhstan $7 Million in Taxes Amid Uncertain Future for Sector;NEUTRAL;['REGULATION', 'MINING', 'BTC'];3;BTC:REGULATION:MINING
15001712;DEX Top Performer Token TET To Be Listed on MEXC Exchange on July 18, 2023, at 3:00 PM UTC;POSITIVE;['EXCHANGE', 'ICO', 'BUSINESS', 'SPONSORED', 'UNI'];5;BUSINESS:EXCHANGE:ICO
2637552;Singapore Tops List of 8 Countries ‘Most Interested in the Ethereum Merge’;POSITIVE;['ASIA', 'BLOCKCHAIN', 'ETC'];3;BLOCKCHAIN:ASIA
7017135;‘He Is Toast,’ Deaton Says As Sam Bankman-Fried Pleads Not Guilty;NEGATIVE;['BUSINESS', 'MARKET', 'REGULATION'];3;MARKET:BUSINESS:REGULATION
32679;Axie Infinity’s V2 struggles to keep players interested but here’s the catch;NEGATIVE;['AXS', 'ALTCOIN', 'BLOCKCHAIN', 'MARKET'];4;MARKET:BLOCKCHAIN:ALTCOIN
14635995;Ethereum [ETH] fees spike thanks to this mysterious project;NEUTRAL;['ETH', 'ALTCOIN'];2;ETH:ALTCOIN
811543;Uniglo (GLO), Uniswap (UNI) And Quant (QNT) Are Expected To Trend Bullish This November;POSITIVE;['UNI', 'TRADING', 'MARKET', 'SPONSORED'];4;TRADING:MARKET:SPONSORED
10918263;Bitcoin Is The #1 Cryptocurrency. So Why Isn’t It The Standard For Real-World Utility?;NEUTRAL;['BTC', 'BLOCKCHAIN', 'ICO'];3;BTC:BLOCKCHAIN:ICO
2833346;GEM Digital Limited Commits $50m to Inery In Anticipation of the Coin Launch and Listing;POSITIVE;['ASIA', 'SPONSORED'];2;SPONSORED:ASIA
4577616;‘FTX drainer’ swaps another 20,000 ether for bitcoin;NEUTRAL;['BTC', 'ETH'];2;BTC:ETH
13557175;Nasdaq-Listed Bitcoin Mining Firm Invests $43 Million to Buy $BTC Price Dip;POSITIVE;['BTC', 'MINING', 'TRADING'];3;TRADING:BTC:MINING
15149378;"Polygon Proposes Upgrading MATIC; DigiToads Amazes Its Investors with Parabolic Presale Growth";POSITIVE;['MATIC', 'BUSINESS', 'ICO', 'MARKET', 'SPONSORED'];5;MARKET:BUSINESS:ICO
3853415;Binance Extends Support For Terra Classic Tokens Adds USTC As a Borrowable Asset On Binance Loans Platform;POSITIVE;['EXCHANGE', 'LUNA', 'ICO', 'LUNC', 'TRADING'];5;TRADING:EXCHANGE:ICO
6715662;Price analysis 12/30: BTC, ETH, BNB, XRP, DOGE, ADA, MATIC, DOT, LTC, UNI;NEGATIVE;['BTC', 'ADA', 'DOGE', 'DOT', 'ETH'];5;BTC:ETH:ADA
15072445;Fidelity Releases New Crypto Report: What Do American Investors Think about Bitcoin and Ethereum?;POSITIVE;['BTC', 'BUSINESS', 'ETH'];3;BTC:BUSINESS:ETH
16035887;Uniswap Fires Developer At The Heart Of FrensTech Rug Pull;NEGATIVE;['UNI', 'ETH', 'ICO', 'BUSINESS', 'REGULATION'];5;BUSINESS:REGULATION:ICO
32697;SEC Vs Ripple: Hinman Related Hearing Suicidal For SEC?;NEGATIVE;['REGULATION', 'XRP'];2;REGULATION:XRP
5789868;Incoming UK FCA Chair Criticizes Crypto Sector Over Money Laundering;NEGATIVE;['BTC', 'EXCHANGE'];2;BTC:EXCHANGE
13497825;‘Merry Christmas with Baby Santa’—Its BSC Token Now Available;POSITIVE;['EXCHANGE', 'ICO'];2;EXCHANGE:ICO
1406178;Fox Business Journalist Says SEC Has Until 2024 to Penalize Ethereum For Conducting Unregistered ICO;NEUTRAL;['ETH', 'ICO', 'REGULATION', 'BUSINESS', 'ALTCOIN'];5;BUSINESS:REGULATION:ICO
14278145;Baidu’s Ernie Bot outperforms OpenAI’s ChatGPT;POSITIVE;['ASIA', 'TECHNOLOGY'];2;TECHNOLOGY:ASIA
3849318;Interpol Launches 'First-Ever Metaverse' Designed for Global Law Enforcement;NEUTRAL;['BUSINESS', 'REGULATION'];2;BUSINESS:REGULATION
10634431;Lead Shiba Inu Developer Denounces Spread of FUD As Crypto Project Launches Shibarium in Beta Form;NEUTRAL;['SHIB', 'ALTCOIN', 'TRADING'];3;TRADING:ALTCOIN:SHIB
10538337;DeFi Altcoin Defies Crypto Downtrend, Surges 51% This Week Amid Skyrocketing Trading Volume;POSITIVE;['ALTCOIN', 'TRADING', 'SNX', 'BLOCKCHAIN', 'EXCHANGE'];5;TRADING:EXCHANGE:BLOCKCHAIN
34403;Top Crypto Strategist Warns Ethereum Investors, Says ETH at Risk of Nosedive;NEGATIVE;['ETH', 'ALTCOIN', 'BTC', 'BUSINESS', 'TRADING'];5;TRADING:BTC:BUSINESS
2341131;Key BTC mining pools’ crisis and everything you need to know;NEGATIVE;['BTC', 'MINING', 'TRADING'];3;TRADING:BTC:MINING
6485285;Polkadot And Solana Fail To Meet Investor Expectations As Snowfall Protocol Exceeds Them;NEGATIVE;['BUSINESS', 'DOT', 'SOL', 'BLOCKCHAIN', 'SPONSORED'];5;BUSINESS:BLOCKCHAIN:SPONSORED
11067879;Helium bottoms out in oversold territory- here’s what investors can expect next;NEUTRAL;['EXCHANGE', 'ALTCOIN', 'BUSINESS', 'ICO'];4;BUSINESS:EXCHANGE:ICO
5957827;Looking Glass Labs Forms Strategic Development Partnership With Cavrnus To Deliver Clear Metaverse Innovation and Commercialization Strategy;POSITIVE;['SPONSORED', 'TECHNOLOGY'];2;SPONSORED:TECHNOLOGY
11940061;Sam Bankman-Fried's Legal Team Can't Figure Out How to Install Spyware on His Parents’ Smartphones;NEGATIVE;['REGULATION', 'TECHNOLOGY'];2;REGULATION:TECHNOLOGY
15028862;Arkham's Token Debuts at $0.75 After Being Sold for $0.05 in Binance Launchpad;POSITIVE;['EXCHANGE', 'ICO', 'BLOCKCHAIN', 'MARKET', 'TRADING'];5;TRADING:MARKET:EXCHANGE
5439138;Attorney Deaton Believes Ripple Will Not End up Like LBRY;NEUTRAL;['XRP', 'REGULATION', 'BLOCKCHAIN', 'BUSINESS'];4;BUSINESS:BLOCKCHAIN:REGULATION
11913416;Internet Computer (ICP) Spots Rapid Growth in a Day, Why?;NEUTRAL;['TRADING', 'ICO'];2;TRADING:ICO
14818201;Pro-XRP Lawyer Says Judge in Ripple Lawsuit Aware of Massive Importance of SEC Lawsuit Ruling;NEUTRAL;['XRP', 'REGULATION', 'EXCHANGE'];3;EXCHANGE:REGULATION:XRP
10589371;Explainer: How exactly does a stablecoin depeg?;NEUTRAL;['BUSINESS', 'FIAT'];2;BUSINESS:FIAT
1255315;Shinsei Bank to launch a new campaign that offers users XRP or BTC Rewards;POSITIVE;['FIAT', 'XRP', 'BTC', 'BLOCKCHAIN', 'BUSINESS'];5;BTC:BUSINESS:BLOCKCHAIN
257358;Block by block: Blockchain technology is transforming the real estate market;POSITIVE;['BLOCKCHAIN', 'MARKET', 'TECHNOLOGY'];3;MARKET:BLOCKCHAIN:TECHNOLOGY
6067526;Cardano Founder Feels Left Out as Coinbase Report Fails to Mention ADA;NEGATIVE;['ADA', 'MARKET'];2;MARKET:ADA
6616812;Kraken Shutting Down Crypto Exchange in Japan Citing Weak Global Crypto Market;NEGATIVE;['ASIA', 'EXCHANGE', 'MARKET', 'BUSINESS'];4;MARKET:BUSINESS:EXCHANGE
11444160;Swiss bank PostFinance to offer Bitcoin and crypto to 2.69 million customers;POSITIVE;['FIAT', 'BTC', 'TRADING'];3;TRADING:BTC:FIAT
38790;OpenEthereum support ends with the Merge fast approaching;NEUTRAL;['BLOCKCHAIN', 'ETH', 'TECHNOLOGY'];3;BLOCKCHAIN:ETH:TECHNOLOGY
12416908;Crypto Firms’ Plans To Leave The US Speak Imminent Doom, Says Tim Draper;NEGATIVE;['BLOCKCHAIN', 'REGULATION', 'ASIA', 'EXCHANGE', 'BTC'];5;BTC:EXCHANGE:BLOCKCHAIN
5060224;Magic Eden Floats Code to Enforce Creator Royalties;NEUTRAL;['BLOCKCHAIN', 'BUSINESS', 'ICO'];3;BUSINESS:BLOCKCHAIN:ICO
45642;SHIB price eyes 30% drop with Shiba Inu's massive triangle breakdown underway;NEGATIVE;['SHIB', 'TRADING'];2;TRADING:SHIB
14581538;Soloway Predicts: SEC to Approve Bitcoin Spot ETFs, Says Veteran Analyst;POSITIVE;['BTC', 'REGULATION', 'EXCHANGE'];3;BTC:EXCHANGE:REGULATION
5859955;OKX cites intermittent outage amid Alibaba Cloud equipment anomaly;NEGATIVE;['ASIA'];1;ASIA
336;Charlie Munger: Everybody Should Avoid Crypto ‘as if It Were an Open Sewer, Full of Malicious Organisms’;NEGATIVE;['BUSINESS', 'SPONSORED'];2;BUSINESS:SPONSORED
36312;XRP Price at Decisive Point After Climbing 3.33% In 24 Hours;POSITIVE;['XRP', 'TRADING'];2;TRADING:XRP
13185575;What’s next for Litecoin after 6% fall;NEGATIVE;['LTC', 'ALTCOIN', 'EXCHANGE', 'ICO', 'MARKET'];5;MARKET:EXCHANGE:ICO
7486471;Good news to Bitconnect-fraud victims;POSITIVE;['BTC', 'FIAT'];2;BTC:FIAT
3402603;Brazilian Regulators Grill Mercado Bitcoin Over Token Sales;NEUTRAL;['BTC', 'ICO', 'EXCHANGE'];3;BTC:EXCHANGE:ICO
3851748;North Korea’s Lazarus Group Attacks Japanese Crypto Firms;NEGATIVE;['ASIA', 'BUSINESS'];2;BUSINESS:ASIA
12753714;Leading Crypto Teams and Investors Launch $50 Million Cross-Chain Fund Powered by Wormhole;POSITIVE;['BUSINESS', 'ETH', 'ALGO', 'BLOCKCHAIN', 'MATIC'];5;BUSINESS:BLOCKCHAIN:ETH
5257797;DeFi Project Mercurial Plots Revamp and New Tokens Following 'Toxic' Association With FTX;NEUTRAL;['ICO', 'TECHNOLOGY'];2;ICO:TECHNOLOGY
41543;AscendEX and ECOMI Launch OMI Stake and Earn Competition;POSITIVE;['ASIA', 'BLOCKCHAIN', 'BUSINESS', 'SPONSORED'];4;BUSINESS:BLOCKCHAIN:SPONSORED
3678840;Digital Asset Platform Bakkt to Buy Apex Crypto for up to $200M;NEUTRAL;['BUSINESS'];1;BUSINESS
14882964;Bullish Surge Lifts Cronos (CRO) to 7-Day High: Potential Reversal Ahead?;POSITIVE;['TRADING', 'MARKET'];2;TRADING:MARKET
14358949;South Korea Approves Crypto Regulatory Bill Amid Global Crackdown;POSITIVE;['ASIA', 'BTC'];2;BTC:ASIA
12629344;Riot Platforms Files Lawsuit Against Rhodium Over Pending Payment;NEGATIVE;['MINING', 'BLOCKCHAIN', 'BTC'];3;BTC:BLOCKCHAIN:MINING
14573960;Bitcoin Miners Generate $184M Revenue from Transaction Fees in Q2;POSITIVE;['BTC', 'BUSINESS', 'ICO'];3;BTC:BUSINESS:ICO
14058756;Tether (USDT) set to go live on the Kava blockchain;NEUTRAL;['USDT', 'BLOCKCHAIN', 'ICO'];3;BLOCKCHAIN:ICO
14810068;Analyst: Burning 5 Trillion SHIB Monthly Could Pump the Price;POSITIVE;['SHIB', 'TRADING'];2;TRADING:SHIB
12036774;Sparklo (SPRK): A New Era of Digital Investments Trumps Decentraland (MANA);NEUTRAL;['MANA', 'BLOCKCHAIN', 'SPONSORED', 'TECHNOLOGY'];4;BLOCKCHAIN:SPONSORED:TECHNOLOGY
3513151;Hong Kong to Start Allowing Retail Crypto Trading in March Next Year: Report;POSITIVE;['ASIA', 'REGULATION', 'TRADING', 'BUSINESS'];4;TRADING:BUSINESS:REGULATION
14286570;FTX Announces Official Relaunch: Here’s What You Need to Know;POSITIVE;['EXCHANGE'];1;EXCHANGE
13696242;Rich Dad Poor Dad Author Robert Kiyosaki Warns of ‘Greatest Real Estate Crash Ever’;NEGATIVE;['MARKET'];1;MARKET
5264301;Orbeon Protocol (ORBN) continues to rise in Presale, early backers now up by 525%;POSITIVE;['BLOCKCHAIN', 'MARKET', 'SPONSORED'];3;MARKET:BLOCKCHAIN:SPONSORED
15103928;Ethereum Price Prediction as ETH ICO Participant Moves $100 Million After 8 Years – What's Going On?;POSITIVE;['ETH', 'ICO', 'TRADING', 'ALTCOIN'];4;TRADING:ICO:ETH
14257815;Magic Eden Dives Deeper Into Bitcoin With BRC-20 Tokens;POSITIVE;['BTC', 'ICO'];2;BTC:ICO
597371;$ADA: Bitrue to Support Cardano’s Decentralization Through Community Stake Pools Contributions;POSITIVE;['ADA', 'MINING', 'ALTCOIN', 'EXCHANGE', 'TRADING'];5;TRADING:EXCHANGE:ALTCOIN
6698358;VeChain shows no sign of recovery: Is it an end of VET?;NEGATIVE;['ASIA', 'BLOCKCHAIN', 'BUSINESS', 'TECHNOLOGY', 'WALLET'];5;BUSINESS:BLOCKCHAIN:TECHNOLOGY
5889445;Will NFTs get a much-needed boost in 2023 in light of this latest…;NEUTRAL;['ETH', 'ICO'];2;ICO:ETH
13575491;Binance Coin and BSC transaction records new ATH;POSITIVE;['EXCHANGE', 'ETH'];2;EXCHANGE:ETH
47067;Turkey Inflation Data Shows Annual 70% CPI Increase, Bitcoin Fixes This;NEGATIVE;['BTC', 'MARKET'];2;MARKET:BTC
2265123;Bitcoin, Ethereum Funding Rates Remain Negative Amid Market Volatility;NEUTRAL;['MARKET', 'BTC', 'ETH'];3;MARKET:BTC:ETH
11362515;BLUR Token Plummets Over 28% in March, Despite Blur’s Dominance in NFT Sales Market;NEGATIVE;['ICO', 'MARKET', 'BLOCKCHAIN', 'BTC', 'BUSINESS'];5;MARKET:BTC:BUSINESS
14456506;Shiba Inu Token Addresses Skyrocket as SHIB Price Up 9%;POSITIVE;['SHIB', 'ICO', 'TRADING'];3;TRADING:ICO:SHIB
9150830;Ethereum co-founder Joe Lubin says no chance ETH is classed as security;NEUTRAL;['ETH', 'REGULATION'];2;REGULATION:ETH
12062910;SEC wins $2.8M in a lawsuit against Hydrogen Technology;NEGATIVE;['REGULATION', 'TECHNOLOGY', 'ICO', 'EXCHANGE', 'TRADING'];5;TRADING:EXCHANGE:REGULATION
3333569;"AVAX partners with LINK; can the integration bring much-needed respite to both";NEUTRAL;['AVAX', 'LINK', 'ALTCOIN', 'BLOCKCHAIN', 'MARKET'];5;MARKET:BLOCKCHAIN:ALTCOIN
7179442;Toncoin: The Telegram Blockchain;NEUTRAL;['BLOCKCHAIN', 'ICO', 'MARKET', 'ETH', 'REGULATION'];5;MARKET:BLOCKCHAIN:REGULATION
8283613;Early Bitcoin Adopter Asks Investor to Buy Shiba Inu;NEUTRAL;['BTC', 'BUSINESS', 'SHIB', 'ALTCOIN', 'ICO'];5;BTC:BUSINESS:ICO
13032406;Hong Kong's Crypto Hub Ambitions May Not Last Warns Chinese Crypto Pioneer;NEGATIVE;['ASIA', 'BTC', 'BUSINESS', 'EXCHANGE', 'REGULATION'];5;BTC:BUSINESS:EXCHANGE
12736138;American CBDC Will Spark Massive Transfer of Power From Citizens to Government: Florida Governor Ron DeSantis;NEGATIVE;['FIAT', 'TRADING'];2;TRADING:FIAT
14324236;LATEST UPDATE: Financial Giant Fidelity Submits Application for Spot Bitcoin ETF!;POSITIVE;['BTC', 'REGULATION'];2;BTC:REGULATION
